year,region,education_level,program_name,study_format,duration_months,base_price,competitor_price,demand_index,salary_index,advertising_spend,discount_percent,student_count,final_price,direction_code,source_title,source_url,source_row,source_note
2022,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент интеллектуальной собственности, 2 курс",заочная,24,93000.0,93000.0,43.62,134.85,0.0,0.0,478,95700.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,16,за год
2023,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент интеллектуальной собственности, 2 курс",заочная,24,95700.0,93000.0,43.62,142.76,0.0,0.0,478,95700.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,16,за год
2024,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент интеллектуальной собственности, 2 курс",заочная,24,95700.0,93000.0,43.62,154.8,0.0,0.0,478,95700.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,16,за год
2022,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент интеллектуальной собственности, 2 курс",очная,24,197000.0,197000.0,43.62,134.85,0.0,0.0,478,202900.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,16,за год
2023,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент интеллектуальной собственности, 2 курс",очная,24,202900.0,197000.0,43.62,142.76,0.0,0.0,478,202900.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,16,за год
2024,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент интеллектуальной собственности, 2 курс",очная,24,202900.0,197000.0,43.62,154.8,0.0,0.0,478,202900.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,16,за год
2022,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент интеллектуальной собственности, 3 курс",заочная,24,93000.0,93000.0,43.62,134.85,0.0,0.0,478,95200.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,17,за год
2023,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент интеллектуальной собственности, 3 курс",заочная,24,95200.0,93000.0,43.62,142.76,0.0,0.0,478,95200.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,17,за год
2024,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент интеллектуальной собственности, 3 курс",заочная,24,95200.0,93000.0,43.62,154.8,0.0,0.0,478,95200.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,17,за год
2022,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент исполнительских искусств, 1 курс",заочная,24,93000.0,93000.0,43.62,134.85,0.0,0.0,478,93000.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20220905-structure-20210629.csv,18,за год
2023,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент исполнительских искусств, 1 курс",заочная,24,93000.0,93000.0,43.62,142.76,0.0,0.0,478,93000.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20231004-structure-20210629.csv,18,за год
2024,Москва,магистратура,"38.04.02 Менеджмент, профиль Менеджмент исполнительских искусств, 1 курс",заочная,24,93000.0,93000.0,43.62,154.8,0.0,0.0,478,93000.0,38.04.02,Открытые данные Роспатента: платные образовательные услуги РГАИС,https://rospatent.gov.ru/opendata/7730176088-paidservices/data-20240902-structure-20210629.csv,18,за год
